Received data - ID: 40, Velocity: 851.000000 m/s, Distance: 8662.000000 meters, ETI = 10178.613281 ms, Latency = 6 microseconds
Received data - ID: 29, Velocity: 900.000000 m/s, Distance: 7713.000000 meters, ETI = 8570.000000 ms, Latency = 4 microseconds
Received data - ID: 58, Velocity: 578.000000 m/s, Distance: 8365.000000 meters, ETI = 14472.318359 ms, Latency = 3 microseconds
Received data - ID: 7, Velocity: 477.000000 m/s, Distance: 1200.000000 meters, ETI = 2515.723145 ms, Latency = 3 microseconds
Received data - ID: 58, Velocity: 439.000000 m/s, Distance: 2303.000000 meters, ETI = 5246.013672 ms, Latency = 3 microseconds
Received data - ID: 60, Velocity: 357.000000 m/s, Distance: 2324.000000 meters, ETI = 6509.803711 ms, Latency = 5 microseconds
Received data - ID: 87, Velocity: 801.000000 m/s, Distance: 2850.000000 meters, ETI = 3558.052490 ms, Latency = 6 microseconds
Received data - ID: 60, Velocity: 428.000000 m/s, Distance: 2993.000000 meters, ETI = 6992.990723 ms, Latency = 5 microseconds
Received data - ID: 84, Velocity: 405.000000 m/s, Distance: 6540.000000 meters, ETI = 16148.147461 ms, Latency = 4 microseconds
Received data - ID: 11, Velocity: 704.000000 m/s, Distance: 2835.000000 meters, ETI = 4026.988525 ms, Latency = 4 microseconds
Received data - ID: 23, Velocity: 485.000000 m/s, Distance: 556.000000 meters, ETI = 1146.391724 ms, Latency = 3 microseconds
Received data - ID: 16, Velocity: 626.000000 m/s, Distance: 9357.000000 meters, ETI = 14947.285156 ms, Latency = 6 microseconds
Received data - ID: 26, Velocity: 357.000000 m/s, Distance: 9337.000000 meters, ETI = 26154.062500 ms, Latency = 3 microseconds
Received data - ID: 71, Velocity: 869.000000 m/s, Distance: 9361.000000 meters, ETI = 10772.152344 ms, Latency = 4 microseconds
Received data - ID: 12, Velocity: 717.000000 m/s, Distance: 8696.000000 meters, ETI = 12128.312500 ms, Latency = 3 microseconds
Received data - ID: 59, Velocity: 932.000000 m/s, Distance: 2296.000000 meters, ETI = 2463.519287 ms, Latency = 3 microseconds
Received data - ID: 84, Velocity: 734.000000 m/s, Distance: 6654.000000 meters, ETI = 9065.395508 ms, Latency = 3 microseconds
Received data - ID: 72, Velocity: 457.000000 m/s, Distance: 4369.000000 meters, ETI = 9560.174805 ms, Latency = 3 microseconds
Received data - ID: 32, Velocity: 963.000000 m/s, Distance: 2607.000000 meters, ETI = 2707.165039 ms, Latency = 4 microseconds
Received data - ID: 83, Velocity: 911.000000 m/s, Distance: 1635.000000 meters, ETI = 1794.731079 ms, Latency = 4 microseconds
Received data - ID: 67, Velocity: 848.000000 m/s, Distance: 4675.000000 meters, ETI = 5512.971680 ms, Latency = 5 microseconds
Received data - ID: 54, Velocity: 511.000000 m/s, Distance: 2741.000000 meters, ETI = 5363.992188 ms, Latency = 4 microseconds
Received data - ID: 75, Velocity: 459.000000 m/s, Distance: 7825.000000 meters, ETI = 17047.929688 ms, Latency = 5 microseconds
Received data - ID: 21, Velocity: 870.000000 m/s, Distance: 1626.000000 meters, ETI = 1868.965454 ms, Latency = 3 microseconds
Received data - ID: 50, Velocity: 398.000000 m/s, Distance: 2279.000000 meters, ETI = 5726.130371 ms, Latency = 3 microseconds
Received data - ID: 37, Velocity: 534.000000 m/s, Distance: 5556.000000 meters, ETI = 10404.494141 ms, Latency = 6 microseconds
Received data - ID: 62, Velocity: 548.000000 m/s, Distance: 5881.000000 meters, ETI = 10731.750977 ms, Latency = 3 microseconds
Received data - ID: 0, Velocity: 413.000000 m/s, Distance: 6641.000000 meters, ETI = 16079.902344 ms, Latency = 4 microseconds
Received data - ID: 55, Velocity: 855.000000 m/s, Distance: 3142.000000 meters, ETI = 3674.853760 ms, Latency = 3 microseconds
Received data - ID: 62, Velocity: 611.000000 m/s, Distance: 877.000000 meters, ETI = 1435.351807 ms, Latency = 4 microseconds
Received data - ID: 24, Velocity: 678.000000 m/s, Distance: 1752.000000 meters, ETI = 2584.070801 ms, Latency = 5 microseconds
Received data - ID: 72, Velocity: 818.000000 m/s, Distance: 610.000000 meters, ETI = 745.721252 ms, Latency = 3 microseconds
Received data - ID: 17, Velocity: 932.000000 m/s, Distance: 8112.000000 meters, ETI = 8703.862305 ms, Latency = 6 microseconds
Received data - ID: 40, Velocity: 488.000000 m/s, Distance: 8685.000000 meters, ETI = 17797.130859 ms, Latency = 5 microseconds
Received data - ID: 90, Velocity: 497.000000 m/s, Distance: 2589.000000 meters, ETI = 5209.255859 ms, Latency = 3 microseconds
Received data - ID: 14, Velocity: 651.000000 m/s, Distance: 6740.000000 meters, ETI = 10353.302734 ms, Latency = 4 microseconds
Received data - ID: 29, Velocity: 775.000000 m/s, Distance: 608.000000 meters, ETI = 784.516174 ms, Latency = 5 microseconds
Received data - ID: 92, Velocity: 997.000000 m/s, Distance: 7549.000000 meters, ETI = 7571.715332 ms, Latency = 4 microseconds
Received data - ID: 56, Velocity: 561.000000 m/s, Distance: 1627.000000 meters, ETI = 2900.178223 ms, Latency = 8 microseconds
Received data - ID: 67, Velocity: 541.000000 m/s, Distance: 6129.000000 meters, ETI = 11329.020508 ms, Latency = 4 microseconds
Received data - ID: 40, Velocity: 813.000000 m/s, Distance: 9174.000000 meters, ETI = 11284.132812 ms, Latency = 6 microseconds
Received data - ID: 24, Velocity: 601.000000 m/s, Distance: 3392.000000 meters, ETI = 5643.926758 ms, Latency = 4 microseconds
Received data - ID: 59, Velocity: 670.000000 m/s, Distance: 6428.000000 meters, ETI = 9594.029297 ms, Latency = 4 microseconds
Received data - ID: 86, Velocity: 498.000000 m/s, Distance: 4970.000000 meters, ETI = 9979.919922 ms, Latency = 9 microseconds
Received data - ID: 87, Velocity: 847.000000 m/s, Distance: 2604.000000 meters, ETI = 3074.380127 ms, Latency = 3 microseconds
Received data - ID: 6, Velocity: 363.000000 m/s, Distance: 9010.000000 meters, ETI = 24820.935547 ms, Latency = 3 microseconds
Received data - ID: 71, Velocity: 489.000000 m/s, Distance: 8240.000000 meters, ETI = 16850.714844 ms, Latency = 5 microseconds
Received data - ID: 64, Velocity: 542.000000 m/s, Distance: 7619.000000 meters, ETI = 14057.195312 ms, Latency = 3 microseconds
Received data - ID: 13, Velocity: 591.000000 m/s, Distance: 6704.000000 meters, ETI = 11343.485352 ms, Latency = 4 microseconds
Received data - ID: 5, Velocity: 975.000000 m/s, Distance: 1539.000000 meters, ETI = 1578.461548 ms, Latency = 4 microseconds
Received data - ID: 3, Velocity: 422.000000 m/s, Distance: 1098.000000 meters, ETI = 2601.895752 ms, Latency = 5 microseconds
Received data - ID: 47, Velocity: 584.000000 m/s, Distance: 3648.000000 meters, ETI = 6246.575195 ms, Latency = 8 microseconds
Received data - ID: 71, Velocity: 864.000000 m/s, Distance: 2913.000000 meters, ETI = 3371.527588 ms, Latency = 7 microseconds
Received data - ID: 75, Velocity: 545.000000 m/s, Distance: 8712.000000 meters, ETI = 15985.321289 ms, Latency = 4 microseconds
Received data - ID: 46, Velocity: 678.000000 m/s, Distance: 1769.000000 meters, ETI = 2609.144531 ms, Latency = 7 microseconds
Received data - ID: 62, Velocity: 519.000000 m/s, Distance: 3985.000000 meters, ETI = 7678.227539 ms, Latency = 8 microseconds
Received data - ID: 89, Velocity: 944.000000 m/s, Distance: 2865.000000 meters, ETI = 3034.957764 ms, Latency = 6 microseconds
Received data - ID: 18, Velocity: 870.000000 m/s, Distance: 9601.000000 meters, ETI = 11035.631836 ms, Latency = 4 microseconds
Received data - ID: 63, Velocity: 901.000000 m/s, Distance: 7103.000000 meters, ETI = 7883.462891 ms, Latency = 5 microseconds
Received data - ID: 23, Velocity: 527.000000 m/s, Distance: 1600.000000 meters, ETI = 3036.053223 ms, Latency = 9 microseconds
Received data - ID: 28, Velocity: 543.000000 m/s, Distance: 5347.000000 meters, ETI = 9847.145508 ms, Latency = 5 microseconds
Received data - ID: 88, Velocity: 943.000000 m/s, Distance: 2637.000000 meters, ETI = 2796.394531 ms, Latency = 3 microseconds
Received data - ID: 9, Velocity: 463.000000 m/s, Distance: 5049.000000 meters, ETI = 10904.967773 ms, Latency = 3 microseconds
Received data - ID: 81, Velocity: 588.000000 m/s, Distance: 1342.000000 meters, ETI = 2282.312988 ms, Latency = 5 microseconds
Received data - ID: 58, Velocity: 954.000000 m/s, Distance: 888.000000 meters, ETI = 930.817627 ms, Latency = 4 microseconds
Received data - ID: 46, Velocity: 690.000000 m/s, Distance: 7949.000000 meters, ETI = 11520.289062 ms, Latency = 3 microseconds
Received data - ID: 43, Velocity: 430.000000 m/s, Distance: 5620.000000 meters, ETI = 13069.766602 ms, Latency = 3 microseconds
Received data - ID: 23, Velocity: 359.000000 m/s, Distance: 2257.000000 meters, ETI = 6286.908203 ms, Latency = 3 microseconds
Received data - ID: 66, Velocity: 944.000000 m/s, Distance: 4955.000000 meters, ETI = 5248.940430 ms, Latency = 3 microseconds
Received data - ID: 18, Velocity: 726.000000 m/s, Distance: 5411.000000 meters, ETI = 7453.167969 ms, Latency = 7 microseconds
Received data - ID: 25, Velocity: 355.000000 m/s, Distance: 1001.000000 meters, ETI = 2819.718262 ms, Latency = 4 microseconds
Received data - ID: 49, Velocity: 496.000000 m/s, Distance: 8584.000000 meters, ETI = 17306.451172 ms, Latency = 6 microseconds
Received data - ID: 15, Velocity: 964.000000 m/s, Distance: 3342.000000 meters, ETI = 3466.804932 ms, Latency = 4 microseconds
Received data - ID: 75, Velocity: 913.000000 m/s, Distance: 6142.000000 meters, ETI = 6727.272461 ms, Latency = 3 microseconds
Received data - ID: 96, Velocity: 948.000000 m/s, Distance: 5072.000000 meters, ETI = 5350.210938 ms, Latency = 8 microseconds
Received data - ID: 26, Velocity: 606.000000 m/s, Distance: 6173.000000 meters, ETI = 10186.468750 ms, Latency = 6 microseconds
Received data - ID: 29, Velocity: 404.000000 m/s, Distance: 6705.000000 meters, ETI = 16596.535156 ms, Latency = 4 microseconds
Received data - ID: 26, Velocity: 812.000000 m/s, Distance: 9375.000000 meters, ETI = 11545.566406 ms, Latency = 3 microseconds
Received data - ID: 93, Velocity: 565.000000 m/s, Distance: 6036.000000 meters, ETI = 10683.185547 ms, Latency = 4 microseconds
Received data - ID: 36, Velocity: 838.000000 m/s, Distance: 482.000000 meters, ETI = 575.178955 ms, Latency = 4 microseconds
Received data - ID: 30, Velocity: 841.000000 m/s, Distance: 4625.000000 meters, ETI = 5499.405273 ms, Latency = 7 microseconds
Received data - ID: 11, Velocity: 637.000000 m/s, Distance: 4186.000000 meters, ETI = 6571.428711 ms, Latency = 9 microseconds
Received data - ID: 90, Velocity: 650.000000 m/s, Distance: 5662.000000 meters, ETI = 8710.769531 ms, Latency = 9 microseconds
Received data - ID: 34, Velocity: 893.000000 m/s, Distance: 353.000000 meters, ETI = 395.296753 ms, Latency = 8 microseconds
Received data - ID: 16, Velocity: 452.000000 m/s, Distance: 4008.000000 meters, ETI = 8867.255859 ms, Latency = 6 microseconds
Jitter (Standard Deviation): 2.406055 microseconds Received data - ID: 3, Velocity: 634.000000 m/s, Distance: 6303.000000 meters, ETI = 9941.640625 ms, Latency = 7 microseconds
Received data - ID: 18, Velocity: 858.000000 m/s, Distance: 4050.000000 meters, ETI = 4720.279785 ms, Latency = 7 microseconds
Received data - ID: 55, Velocity: 361.000000 m/s, Distance: 5264.000000 meters, ETI = 14581.717773 ms, Latency = 7 microseconds
Received data - ID: 3, Velocity: 676.000000 m/s, Distance: 9643.000000 meters, ETI = 14264.791992 ms, Latency = 11 microseconds
Received data - ID: 9, Velocity: 902.000000 m/s, Distance: 3561.000000 meters, ETI = 3947.893555 ms, Latency = 8 microseconds
Received data - ID: 89, Velocity: 948.000000 m/s, Distance: 1282.000000 meters, ETI = 1352.320679 ms, Latency = 6 microseconds
Received data - ID: 53, Velocity: 674.000000 m/s, Distance: 2220.000000 meters, ETI = 3293.768555 ms, Latency = 6 microseconds
Received data - ID: 2, Velocity: 923.000000 m/s, Distance: 3831.000000 meters, ETI = 4150.595703 ms, Latency = 8 microseconds
Received data - ID: 69, Velocity: 878.000000 m/s, Distance: 259.000000 meters, ETI = 294.988617 ms, Latency = 4 microseconds
Received data - ID: 8, Velocity: 619.000000 m/s, Distance: 3971.000000 meters, ETI = 6415.186035 ms, Latency = 4 microseconds
Received data - ID: 3, Velocity: 945.000000 m/s, Distance: 9781.000000 meters, ETI = 10350.264648 ms, Latency = 3 microseconds
Received data - ID: 4, Velocity: 392.000000 m/s, Distance: 2685.000000 meters, ETI = 6849.489746 ms, Latency = 8 microseconds
Received data - ID: 13, Velocity: 698.000000 m/s, Distance: 5589.000000 meters, ETI = 8007.163086 ms, Latency = 3 microseconds
Received data - ID: 22, Velocity: 938.000000 m/s, Distance: 9037.000000 meters, ETI = 9634.328125 ms, Latency = 5 microseconds
Received data - ID: 10, Velocity: 461.000000 m/s, Distance: 6234.000000 meters, ETI = 13522.776367 ms, Latency = 6 microseconds
Received data - ID: 8, Velocity: 961.000000 m/s, Distance: 3959.000000 meters, ETI = 4119.666992 ms, Latency = 6 microseconds
Received data - ID: 93, Velocity: 515.000000 m/s, Distance: 5269.000000 meters, ETI = 10231.067383 ms, Latency = 3 microseconds
Received data - ID: 37, Velocity: 869.000000 m/s, Distance: 58.000000 meters, ETI = 66.743378 ms, Latency = 7 microseconds
Received data - ID: 0, Velocity: 971.000000 m/s, Distance: 6264.000000 meters, ETI = 6451.081055 ms, Latency = 3 microseconds
Received data - ID: 84, Velocity: 774.000000 m/s, Distance: 8380.000000 meters, ETI = 10826.874023 ms, Latency = 5 microseconds
Received data - ID: 15, Velocity: 951.000000 m/s, Distance: 6541.000000 meters, ETI = 6878.022949 ms, Latency = 7 microseconds
Received data - ID: 15, Velocity: 679.000000 m/s, Distance: 7110.000000 meters, ETI = 10471.281250 ms, Latency = 5 microseconds
Received data - ID: 41, Velocity: 790.000000 m/s, Distance: 1723.000000 meters, ETI = 2181.012695 ms, Latency = 3 microseconds
Received data - ID: 85, Velocity: 974.000000 m/s, Distance: 1071.000000 meters, ETI = 1099.589355 ms, Latency = 3 microseconds
Received data - ID: 33, Velocity: 867.000000 m/s, Distance: 6153.000000 meters, ETI = 7096.885742 ms, Latency = 3 microseconds
Received data - ID: 76, Velocity: 629.000000 m/s, Distance: 8650.000000 meters, ETI = 13751.987305 ms, Latency = 4 microseconds
Received data - ID: 49, Velocity: 667.000000 m/s, Distance: 1528.000000 meters, ETI = 2290.854492 ms, Latency = 5 microseconds
Received data - ID: 79, Velocity: 864.000000 m/s, Distance: 9421.000000 meters, ETI = 10903.935547 ms, Latency = 8 microseconds
Received data - ID: 5, Velocity: 826.000000 m/s, Distance: 6816.000000 meters, ETI = 8251.815430 ms, Latency = 7 microseconds
Received data - ID: 16, Velocity: 726.000000 m/s, Distance: 8666.000000 meters, ETI = 11936.638672 ms, Latency = 7 microseconds
Received data - ID: 87, Velocity: 681.000000 m/s, Distance: 9964.000000 meters, ETI = 14631.423828 ms, Latency = 3 microseconds
Received data - ID: 40, Velocity: 686.000000 m/s, Distance: 6021.000000 meters, ETI = 8776.967773 ms, Latency = 4 microseconds
Received data - ID: 62, Velocity: 721.000000 m/s, Distance: 6064.000000 meters, ETI = 8410.541016 ms, Latency = 9 microseconds
Received data - ID: 9, Velocity: 415.000000 m/s, Distance: 7902.000000 meters, ETI = 19040.964844 ms, Latency = 6 microseconds
Received data - ID: 45, Velocity: 762.000000 m/s, Distance: 8423.000000 meters, ETI = 11053.805664 ms, Latency = 4 microseconds
Received data - ID: 31, Velocity: 806.000000 m/s, Distance: 2268.000000 meters, ETI = 2813.895752 ms, Latency = 4 microseconds
Received data - ID: 18, Velocity: 602.000000 m/s, Distance: 1907.000000 meters, ETI = 3167.774170 ms, Latency = 3 microseconds
Received data - ID: 7, Velocity: 481.000000 m/s, Distance: 1012.000000 meters, ETI = 2103.949951 ms, Latency = 3 microseconds
Received data - ID: 36, Velocity: 630.000000 m/s, Distance: 4114.000000 meters, ETI = 6530.158691 ms, Latency = 3 microseconds
Received data - ID: 39, Velocity: 958.000000 m/s, Distance: 4722.000000 meters, ETI = 4929.019043 ms, Latency = 3 microseconds
Received data - ID: 4, Velocity: 995.000000 m/s, Distance: 1052.000000 meters, ETI = 1057.286377 ms, Latency = 9 microseconds
Received data - ID: 69, Velocity: 479.000000 m/s, Distance: 8238.000000 meters, ETI = 17198.330078 ms, Latency = 12 microseconds
Received data - ID: 23, Velocity: 918.000000 m/s, Distance: 866.000000 meters, ETI = 943.355164 ms, Latency = 7 microseconds
Received data - ID: 59, Velocity: 498.000000 m/s, Distance: 8486.000000 meters, ETI = 17040.160156 ms, Latency = 9 microseconds
Received data - ID: 96, Velocity: 462.000000 m/s, Distance: 6633.000000 meters, ETI = 14357.142578 ms, Latency = 5 microseconds
Received data - ID: 47, Velocity: 458.000000 m/s, Distance: 6602.000000 meters, ETI = 14414.847656 ms, Latency = 5 microseconds
Received data - ID: 92, Velocity: 600.000000 m/s, Distance: 7278.000000 meters, ETI = 12130.000000 ms, Latency = 9 microseconds
Received data - ID: 99, Velocity: 352.000000 m/s, Distance: 448.000000 meters, ETI = 1272.727295 ms, Latency = 7 microseconds
Received data - ID: 82, Velocity: 540.000000 m/s, Distance: 8315.000000 meters, ETI = 15398.148438 ms, Latency = 4 microseconds
Received data - ID: 75, Velocity: 762.000000 m/s, Distance: 9567.000000 meters, ETI = 12555.118164 ms, Latency = 3 microseconds
Received data - ID: 36, Velocity: 397.000000 m/s, Distance: 1418.000000 meters, ETI = 3571.788330 ms, Latency = 3 microseconds
Received data - ID: 97, Velocity: 828.000000 m/s, Distance: 3851.000000 meters, ETI = 4650.966309 ms, Latency = 9 microseconds
Received data - ID: 25, Velocity: 658.000000 m/s, Distance: 229.000000 meters, ETI = 348.024323 ms, Latency = 6 microseconds
Received data - ID: 20, Velocity: 940.000000 m/s, Distance: 9560.000000 meters, ETI = 10170.212891 ms, Latency = 6 microseconds
Received data - ID: 75, Velocity: 792.000000 m/s, Distance: 2361.000000 meters, ETI = 2981.060547 ms, Latency = 4 microseconds
Received data - ID: 54, Velocity: 398.000000 m/s, Distance: 3146.000000 meters, ETI = 7904.522461 ms, Latency = 4 microseconds
Received data - ID: 14, Velocity: 946.000000 m/s, Distance: 1188.000000 meters, ETI = 1255.813965 ms, Latency = 8 microseconds
Received data - ID: 69, Velocity: 638.000000 m/s, Distance: 7663.000000 meters, ETI = 12010.971680 ms, Latency = 9 microseconds
Received data - ID: 75, Velocity: 515.000000 m/s, Distance: 1521.000000 meters, ETI = 2953.397949 ms, Latency = 8 microseconds
Received data - ID: 75, Velocity: 615.000000 m/s, Distance: 528.000000 meters, ETI = 858.536621 ms, Latency = 4 microseconds
Received data - ID: 34, Velocity: 570.000000 m/s, Distance: 905.000000 meters, ETI = 1587.719360 ms, Latency = 3 microseconds
Received data - ID: 64, Velocity: 557.000000 m/s, Distance: 8962.000000 meters, ETI = 16089.767578 ms, Latency = 8 microseconds
Received data - ID: 61, Velocity: 524.000000 m/s, Distance: 2549.000000 meters, ETI = 4864.503906 ms, Latency = 7 microseconds
Received data - ID: 10, Velocity: 737.000000 m/s, Distance: 6336.000000 meters, ETI = 8597.015625 ms, Latency = 8 microseconds
Received data - ID: 36, Velocity: 714.000000 m/s, Distance: 8164.000000 meters, ETI = 11434.173828 ms, Latency = 6 microseconds
Received data - ID: 91, Velocity: 949.000000 m/s, Distance: 9135.000000 meters, ETI = 9625.921875 ms, Latency = 4 microseconds
Received data - ID: 37, Velocity: 623.000000 m/s, Distance: 8664.000000 meters, ETI = 13906.902344 ms, Latency = 4 microseconds
Received data - ID: 70, Velocity: 608.000000 m/s, Distance: 568.000000 meters, ETI = 934.210510 ms, Latency = 3 microseconds
Received data - ID: 73, Velocity: 652.000000 m/s, Distance: 8194.000000 meters, ETI = 12567.484375 ms, Latency = 9 microseconds
Received data - ID: 76, Velocity: 826.000000 m/s, Distance: 8396.000000 meters, ETI = 10164.649414 ms, Latency = 4 microseconds
Received data - ID: 74, Velocity: 819.000000 m/s, Distance: 943.000000 meters, ETI = 1151.404175 ms, Latency = 4 microseconds
Received data - ID: 11, Velocity: 941.000000 m/s, Distance: 289.000000 meters, ETI = 307.120087 ms, Latency = 6 microseconds
Received data - ID: 19, Velocity: 565.000000 m/s, Distance: 3805.000000 meters, ETI = 6734.513184 ms, Latency = 4 microseconds
Received data - ID: 15, Velocity: 609.000000 m/s, Distance: 1064.000000 meters, ETI = 1747.126465 ms, Latency = 5 microseconds
Received data - ID: 66, Velocity: 893.000000 m/s, Distance: 6074.000000 meters, ETI = 6801.791504 ms, Latency = 4 microseconds
Received data - ID: 73, Velocity: 589.000000 m/s, Distance: 3161.000000 meters, ETI = 5366.723145 ms, Latency = 3 microseconds
Received data - ID: 72, Velocity: 968.000000 m/s, Distance: 7358.000000 meters, ETI = 7601.239746 ms, Latency = 3 microseconds
Received data - ID: 10, Velocity: 422.000000 m/s, Distance: 774.000000 meters, ETI = 1834.123291 ms, Latency = 6 microseconds
Received data - ID: 79, Velocity: 910.000000 m/s, Distance: 3552.000000 meters, ETI = 3903.296631 ms, Latency = 6 microseconds
Received data - ID: 82, Velocity: 391.000000 m/s, Distance: 5495.000000 meters, ETI = 14053.708008 ms, Latency = 4 microseconds
Received data - ID: 64, Velocity: 874.000000 m/s, Distance: 1364.000000 meters, ETI = 1560.640747 ms, Latency = 3 microseconds
Received data - ID: 74, Velocity: 972.000000 m/s, Distance: 6821.000000 meters, ETI = 7017.489746 ms, Latency = 7 microseconds
Received data - ID: 22, Velocity: 547.000000 m/s, Distance: 1577.000000 meters, ETI = 2882.998291 ms, Latency = 4 microseconds
Received data - ID: 89, Velocity: 605.000000 m/s, Distance: 195.000000 meters, ETI = 322.314056 ms, Latency = 5 microseconds
Received data - ID: 94, Velocity: 950.000000 m/s, Distance: 6343.000000 meters, ETI = 6676.842285 ms, Latency = 4 microseconds
Received data - ID: 54, Velocity: 481.000000 m/s, Distance: 1012.000000 meters, ETI = 2103.949951 ms, Latency = 6 microseconds
Received data - ID: 72, Velocity: 439.000000 m/s, Distance: 3428.000000 meters, ETI = 7808.656250 ms, Latency = 3 microseconds
Received data - ID: 12, Velocity: 762.000000 m/s, Distance: 5967.000000 meters, ETI = 7830.708496 ms, Latency = 3 microseconds
Received data - ID: 8, Velocity: 415.000000 m/s, Distance: 1908.000000 meters, ETI = 4597.590332 ms, Latency = 3 microseconds
Received data - ID: 23, Velocity: 759.000000 m/s, Distance: 6434.000000 meters, ETI = 8476.943359 ms, Latency = 5 microseconds
Received data - ID: 4, Velocity: 486.000000 m/s, Distance: 4319.000000 meters, ETI = 8886.831055 ms, Latency = 4 microseconds
Received data - ID: 58, Velocity: 945.000000 m/s, Distance: 6806.000000 meters, ETI = 7202.116699 ms, Latency = 6 microseconds
Received data - ID: 66, Velocity: 700.000000 m/s, Distance: 1367.000000 meters, ETI = 1952.857178 ms, Latency = 4 microseconds
Received data - ID: 92, Velocity: 787.000000 m/s, Distance: 8532.000000 meters, ETI = 10841.168945 ms, Latency = 7 microseconds
Received data - ID: 56, Velocity: 974.000000 m/s, Distance: 3447.000000 meters, ETI = 3539.014404 ms, Latency = 8 microseconds
Received data - ID: 31, Velocity: 376.000000 m/s, Distance: 8583.000000 meters, ETI = 22827.126953 ms, Latency = 8 microseconds
Received data - ID: 48, Velocity: 723.000000 m/s, Distance: 7982.000000 meters, ETI = 11040.110352 ms, Latency = 4 microseconds
Received data - ID: 18, Velocity: 776.000000 m/s, Distance: 9220.000000 meters, ETI = 11881.443359 ms, Latency = 10 microseconds
Received data - ID: 90, Velocity: 925.000000 m/s, Distance: 4324.000000 meters, ETI = 4674.594238 ms, Latency = 14 microseconds
Received data - ID: 86, Velocity: 677.000000 m/s, Distance: 5969.000000 meters, ETI = 8816.838867 ms, Latency = 5 microseconds
Jitter (Standard Deviation): 2.307899 microseconds Received data - ID: 43, Velocity: 534.000000 m/s, Distance: 5677.000000 meters, ETI = 10631.085938 ms, Latency = 8 microseconds
Received data - ID: 96, Velocity: 783.000000 m/s, Distance: 6828.000000 meters, ETI = 8720.306641 ms, Latency = 7 microseconds
Received data - ID: 27, Velocity: 426.000000 m/s, Distance: 5871.000000 meters, ETI = 13781.690430 ms, Latency = 7 microseconds
Received data - ID: 97, Velocity: 612.000000 m/s, Distance: 8703.000000 meters, ETI = 14220.588867 ms, Latency = 6 microseconds
Received data - ID: 27, Velocity: 408.000000 m/s, Distance: 5545.000000 meters, ETI = 13590.685547 ms, Latency = 4 microseconds
Received data - ID: 37, Velocity: 443.000000 m/s, Distance: 1313.000000 meters, ETI = 2963.882568 ms, Latency = 4 microseconds
Received data - ID: 1, Velocity: 850.000000 m/s, Distance: 5128.000000 meters, ETI = 6032.941406 ms, Latency = 3 microseconds
Received data - ID: 11, Velocity: 650.000000 m/s, Distance: 8149.000000 meters, ETI = 12536.923828 ms, Latency = 10 microseconds
Received data - ID: 92, Velocity: 454.000000 m/s, Distance: 5869.000000 meters, ETI = 12927.312500 ms, Latency = 5 microseconds
Received data - ID: 81, Velocity: 465.000000 m/s, Distance: 267.000000 meters, ETI = 574.193542 ms, Latency = 7 microseconds
Received data - ID: 13, Velocity: 793.000000 m/s, Distance: 8634.000000 meters, ETI = 10887.767578 ms, Latency = 4 microseconds
Received data - ID: 72, Velocity: 972.000000 m/s, Distance: 2830.000000 meters, ETI = 2911.522705 ms, Latency = 5 microseconds
Received data - ID: 1, Velocity: 442.000000 m/s, Distance: 5177.000000 meters, ETI = 11712.668945 ms, Latency = 4 microseconds
Received data - ID: 77, Velocity: 770.000000 m/s, Distance: 702.000000 meters, ETI = 911.688354 ms, Latency = 4 microseconds
Received data - ID: 64, Velocity: 381.000000 m/s, Distance: 6590.000000 meters, ETI = 17296.587891 ms, Latency = 3 microseconds
Received data - ID: 79, Velocity: 595.000000 m/s, Distance: 169.000000 meters, ETI = 284.033630 ms, Latency = 7 microseconds
Received data - ID: 87, Velocity: 670.000000 m/s, Distance: 2528.000000 meters, ETI = 3773.134277 ms, Latency = 3 microseconds
Received data - ID: 60, Velocity: 783.000000 m/s, Distance: 1286.000000 meters, ETI = 1642.401001 ms, Latency = 3 microseconds
Received data - ID: 42, Velocity: 610.000000 m/s, Distance: 4472.000000 meters, ETI = 7331.147461 ms, Latency = 9 microseconds
Received data - ID: 28, Velocity: 434.000000 m/s, Distance: 5841.000000 meters, ETI = 13458.525391 ms, Latency = 3 microseconds
Received data - ID: 18, Velocity: 503.000000 m/s, Distance: 4867.000000 meters, ETI = 9675.944336 ms, Latency = 3 microseconds
Received data - ID: 65, Velocity: 938.000000 m/s, Distance: 1881.000000 meters, ETI = 2005.330566 ms, Latency = 7 microseconds
Received data - ID: 57, Velocity: 750.000000 m/s, Distance: 8614.000000 meters, ETI = 11485.333008 ms, Latency = 5 microseconds
Received data - ID: 98, Velocity: 458.000000 m/s, Distance: 2661.000000 meters, ETI = 5810.043945 ms, Latency = 3 microseconds
Received data - ID: 63, Velocity: 756.000000 m/s, Distance: 807.000000 meters, ETI = 1067.460327 ms, Latency = 3 microseconds
Received data - ID: 78, Velocity: 489.000000 m/s, Distance: 9435.000000 meters, ETI = 19294.478516 ms, Latency = 4 microseconds
Received data - ID: 86, Velocity: 833.000000 m/s, Distance: 8360.000000 meters, ETI = 10036.014648 ms, Latency = 3 microseconds
Received data - ID: 92, Velocity: 433.000000 m/s, Distance: 3840.000000 meters, ETI = 8868.360352 ms, Latency = 3 microseconds
Received data - ID: 66, Velocity: 735.000000 m/s, Distance: 9810.000000 meters, ETI = 13346.939453 ms, Latency = 12 microseconds
Received data - ID: 99, Velocity: 837.000000 m/s, Distance: 1892.000000 meters, ETI = 2260.453857 ms, Latency = 5 microseconds
